Date&Time (UTC),Dry bulb temperature (deg. C), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s)
23/07/2010 12:00:00,19.94,802.00,590.55,285.00,353.77,3.65
23/07/2010 13:00:00,20.62,158.00,0.00,158.00,352.53,4.38
23/07/2010 14:00:00,21.31,606.00,342.38,341.00,351.30,5.12
23/07/2010 15:00:00,20.98,584.00,535.76,226.00,355.10,5.05
23/07/2010 16:00:00,20.66,377.00,258.17,239.00,358.90,4.99
23/07/2010 17:00:00,20.33,161.00,28.79,150.00,362.70,4.92
23/07/2010 18:00:00,19.14,67.00,4.52,66.00,350.52,3.97
23/07/2010 19:00:00,17.96,23.00,63.58,19.00,338.33,3.01
23/07/2010 20:00:00,16.77,0.00,-0.00,0.00,326.15,2.06
23/07/2010 21:00:00,16.15,0.00,-0.00,0.00,323.92,2.20
23/07/2010 22:00:00,15.53,0.00,-0.00,0.00,321.68,2.35
23/07/2010 23:00:00,14.91,0.00,-0.00,0.00,319.45,2.50
24/07/2010 00:00:00,14.16,0.00,-0.00,0.00,317.07,2.15
24/07/2010 01:00:00,13.40,0.00,-0.00,0.00,314.68,1.80
24/07/2010 02:00:00,12.64,0.00,-0.00,0.00,312.30,1.45
24/07/2010 03:00:00,13.10,0.00,-0.00,0.00,310.65,1.87
24/07/2010 04:00:00,13.56,0.00,-0.00,0.00,309.00,2.29
24/07/2010 05:00:00,14.02,70.00,157.91,49.00,307.35,2.72
24/07/2010 06:00:00,15.71,91.00,3.40,90.00,314.28,2.52
24/07/2010 07:00:00,17.40,343.00,362.39,179.00,321.22,2.32
24/07/2010 08:00:00,19.09,396.00,194.08,280.00,328.15,2.12
24/07/2010 09:00:00,19.84,544.00,307.13,323.00,338.63,2.07
24/07/2010 10:00:00,20.59,267.00,1.23,266.00,349.12,2.01
24/07/2010 11:00:00,21.34,278.00,1.16,277.00,359.60,1.96
24/07/2010 12:00:00,21.56,292.00,1.14,291.00,368.17,2.32
24/07/2010 13:00:00,21.78,331.00,8.30,324.00,376.73,2.68
24/07/2010 14:00:00,22.00,336.00,20.72,320.00,385.30,3.03
24/07/2010 15:00:00,21.76,597.00,583.85,208.00,385.75,2.88
24/07/2010 16:00:00,21.52,487.00,664.89,133.00,386.20,2.73
24/07/2010 17:00:00,21.28,244.00,202.76,167.00,386.65,2.58
24/07/2010 18:00:00,19.84,69.00,9.15,67.00,381.52,2.53
24/07/2010 19:00:00,18.40,16.00,16.61,15.00,376.38,2.49
24/07/2010 20:00:00,16.96,0.00,-0.00,0.00,371.25,2.44
24/07/2010 21:00:00,16.57,0.00,-0.00,0.00,367.60,2.06
24/07/2010 22:00:00,16.17,0.00,-0.00,0.00,363.95,1.67
24/07/2010 23:00:00,15.77,0.00,-0.00,0.00,360.30,1.28
25/07/2010 00:00:00,15.36,0.00,-0.00,0.00,358.00,1.64
25/07/2010 01:00:00,14.94,0.00,-0.00,0.00,355.70,2.00
25/07/2010 02:00:00,14.53,0.00,-0.00,0.00,353.40,2.36
25/07/2010 03:00:00,14.82,0.00,-0.00,0.00,352.43,2.44
25/07/2010 04:00:00,15.11,0.00,-0.00,0.00,351.47,2.51
25/07/2010 05:00:00,15.40,36.00,7.68,35.00,350.50,2.59
25/07/2010 06:00:00,16.88,112.00,20.59,106.00,353.93,2.69
25/07/2010 07:00:00,18.36,214.00,48.87,192.00,357.37,2.79
25/07/2010 08:00:00,19.84,305.00,62.13,268.00,360.80,2.88
25/07/2010 09:00:00,20.37,373.00,59.93,330.00,368.20,3.33
25/07/2010 10:00:00,20.91,236.00,0.00,236.00,375.60,3.77
25/07/2010 11:00:00,21.44,268.00,0.00,268.00,383.00,4.22
25/07/2010 12:00:00,21.37,345.00,9.17,337.00,388.17,4.19
25/07/2010 13:00:00,21.30,335.00,9.51,327.00,393.33,4.16
25/07/2010 14:00:00,21.24,248.00,1.30,247.00,398.50,4.12
25/07/2010 15:00:00,21.03,397.00,120.44,317.00,397.53,4.24
25/07/2010 16:00:00,20.82,197.00,9.43,192.00,396.57,4.36
25/07/2010 17:00:00,20.61,207.00,106.00,167.00,395.60,4.48
25/07/2010 18:00:00,19.88,51.00,0.00,51.00,392.57,3.70
25/07/2010 19:00:00,19.15,16.00,17.43,15.00,389.53,2.91
25/07/2010 20:00:00,18.42,0.00,-0.00,0.00,386.50,2.12
25/07/2010 21:00:00,17.87,0.00,-0.00,0.00,377.60,2.13
25/07/2010 22:00:00,17.31,0.00,-0.00,0.00,368.70,2.13
25/07/2010 23:00:00,16.75,0.00,-0.00,0.00,359.80,2.14
26/07/2010 00:00:00,16.17,0.00,-0.00,0.00,357.67,2.13
26/07/2010 01:00:00,15.58,0.00,-0.00,0.00,355.53,2.13
26/07/2010 02:00:00,14.99,0.00,-0.00,0.00,353.40,2.12
26/07/2010 03:00:00,15.44,0.00,-0.00,0.00,349.30,2.81
26/07/2010 04:00:00,15.89,0.00,-0.00,0.00,345.20,3.49
26/07/2010 05:00:00,16.34,22.00,0.00,22.00,341.10,4.18
26/07/2010 06:00:00,17.61,46.00,0.00,46.00,346.67,4.08
26/07/2010 07:00:00,18.88,80.00,0.00,80.00,352.23,3.99
26/07/2010 08:00:00,20.15,273.00,35.40,252.00,357.80,3.89
26/07/2010 09:00:00,20.66,579.00,396.96,295.00,365.13,4.00
26/07/2010 10:00:00,21.16,481.00,109.18,393.00,372.47,4.11
26/07/2010 11:00:00,21.67,409.00,32.61,381.00,379.80,4.22
26/07/2010 12:00:00,21.89,555.00,142.51,431.00,386.23,4.82
26/07/2010 13:00:00,22.11,297.00,3.57,294.00,392.67,5.43
26/07/2010 14:00:00,22.33,132.00,0.00,132.00,399.10,6.03
26/07/2010 15:00:00,21.75,253.00,9.06,247.00,395.72,5.96
26/07/2010 16:00:00,21.17,199.00,9.47,194.00,392.33,5.89
26/07/2010 17:00:00,20.59,110.00,2.67,109.00,388.95,5.82
26/07/2010 18:00:00,19.86,94.00,56.24,82.00,383.33,4.67
26/07/2010 19:00:00,19.13,18.00,36.73,16.00,377.72,3.52
26/07/2010 20:00:00,18.39,0.00,-0.00,0.00,372.10,2.37
26/07/2010 21:00:00,18.04,0.00,-0.00,0.00,365.92,2.42
26/07/2010 22:00:00,17.69,0.00,-0.00,0.00,359.73,2.47
26/07/2010 23:00:00,17.33,0.00,-0.00,0.00,353.55,2.52
27/07/2010 00:00:00,17.44,0.00,-0.00,0.00,360.88,2.29
27/07/2010 01:00:00,17.54,0.00,-0.00,0.00,368.22,2.06
27/07/2010 02:00:00,17.64,0.00,-0.00,0.00,375.55,1.83
27/07/2010 03:00:00,17.68,0.00,-0.00,0.00,376.50,2.13
27/07/2010 04:00:00,17.71,0.00,-0.00,0.00,377.45,2.42
27/07/2010 05:00:00,17.75,21.00,0.00,21.00,378.40,2.72
27/07/2010 06:00:00,18.62,40.00,0.00,40.00,379.05,3.06
27/07/2010 07:00:00,19.49,69.00,0.00,69.00,379.70,3.41
27/07/2010 08:00:00,20.35,157.00,0.00,157.00,380.35,3.75
27/07/2010 09:00:00,21.01,462.00,165.42,344.00,381.07,3.41
27/07/2010 10:00:00,21.66,331.00,12.44,321.00,381.78,3.07
27/07/2010 11:00:00,22.32,498.00,93.37,418.00,382.50,2.73
27/07/2010 12:00:00,22.92,564.00,153.19,431.00,387.38,2.67
27/07/2010 13:00:00,23.53,499.00,106.30,410.00,392.27,2.61
27/07/2010 14:00:00,24.14,471.00,126.59,374.00,397.15,2.55
27/07/2010 15:00:00,23.96,353.00,71.22,306.00,394.37,2.75
27/07/2010 16:00:00,23.78,166.00,1.90,165.00,391.58,2.96
27/07/2010 17:00:00,23.60,170.00,45.66,153.00,388.80,3.16
27/07/2010 18:00:00,22.24,98.00,71.23,83.00,382.58,2.86
27/07/2010 19:00:00,20.88,7.00,0.00,7.00,376.37,2.57
27/07/2010 20:00:00,19.51,0.00,-0.00,0.00,370.15,2.28
27/07/2010 21:00:00,19.08,0.00,-0.00,0.00,371.05,2.36
27/07/2010 22:00:00,18.65,0.00,-0.00,0.00,371.95,2.44
27/07/2010 23:00:00,18.23,0.00,-0.00,0.00,372.85,2.52
28/07/2010 00:00:00,18.04,0.00,-0.00,0.00,374.40,2.78
28/07/2010 01:00:00,17.85,0.00,-0.00,0.00,375.95,3.03
28/07/2010 02:00:00,17.67,0.00,-0.00,0.00,377.50,3.28
28/07/2010 03:00:00,17.72,0.00,-0.00,0.00,374.97,3.49
28/07/2010 04:00:00,17.76,0.00,-0.00,0.00,372.43,3.69
28/07/2010 05:00:00,17.81,30.00,0.00,30.00,369.90,3.89
28/07/2010 06:00:00,18.84,123.00,42.35,111.00,370.05,4.30
28/07/2010 07:00:00,19.86,231.00,79.06,196.00,370.20,4.71
28/07/2010 08:00:00,20.88,429.00,283.72,262.00,370.35,5.12
28/07/2010 09:00:00,21.73,560.00,358.57,305.00,374.88,4.97
28/07/2010 10:00:00,22.57,553.00,204.50,389.00,379.42,4.82
28/07/2010 11:00:00,23.42,691.00,374.34,371.00,383.95,4.68
28/07/2010 12:00:00,24.00,625.00,238.97,418.00,382.68,4.87
28/07/2010 13:00:00,24.58,756.00,569.88,280.00,381.42,5.06
28/07/2010 14:00:00,25.17,702.00,613.76,233.00,380.15,5.26
28/07/2010 15:00:00,24.33,564.00,500.26,235.00,378.22,5.27
28/07/2010 16:00:00,23.50,472.00,634.68,140.00,376.28,5.28
28/07/2010 17:00:00,22.67,289.00,424.77,132.00,374.35,5.30
28/07/2010 18:00:00,21.19,77.00,24.08,72.00,366.87,4.88
28/07/2010 19:00:00,19.71,9.00,0.00,9.00,359.38,4.47
28/07/2010 20:00:00,18.22,0.00,-0.00,0.00,351.90,4.06
28/07/2010 21:00:00,17.54,0.00,-0.00,0.00,346.33,4.28
28/07/2010 22:00:00,16.86,0.00,-0.00,0.00,340.77,4.51
28/07/2010 23:00:00,16.18,0.00,-0.00,0.00,335.20,4.73
29/07/2010 00:00:00,15.78,0.00,-0.00,0.00,332.45,4.56
29/07/2010 01:00:00,15.38,0.00,-0.00,0.00,329.70,4.38
29/07/2010 02:00:00,14.98,0.00,-0.00,0.00,326.95,4.21
29/07/2010 03:00:00,15.14,0.00,-0.00,0.00,327.23,4.62
29/07/2010 04:00:00,15.30,0.00,-0.00,0.00,327.52,5.03
29/07/2010 05:00:00,15.46,42.00,33.79,38.00,327.80,5.43
29/07/2010 06:00:00,16.49,128.00,53.47,113.00,331.70,5.63
29/07/2010 07:00:00,17.51,157.00,9.09,153.00,335.60,5.83
29/07/2010 08:00:00,18.53,394.00,206.40,273.00,339.50,6.03
29/07/2010 09:00:00,19.24,668.00,688.35,180.00,346.35,5.49
29/07/2010 10:00:00,19.96,372.00,30.01,348.00,353.20,4.96
29/07/2010 11:00:00,20.67,266.00,0.00,266.00,360.05,4.43
29/07/2010 12:00:00,20.99,298.00,2.31,296.00,364.82,4.64
29/07/2010 13:00:00,21.31,652.00,333.66,374.00,369.58,4.86
29/07/2010 14:00:00,21.62,114.00,0.00,114.00,374.35,5.08
29/07/2010 15:00:00,21.10,388.00,114.45,313.00,376.12,4.76
29/07/2010 16:00:00,20.58,321.00,151.76,242.00,377.88,4.44
29/07/2010 17:00:00,20.06,162.00,38.16,148.00,379.65,4.12
29/07/2010 18:00:00,19.09,111.00,136.80,83.00,371.38,3.50
29/07/2010 19:00:00,18.13,16.00,66.53,13.00,363.12,2.88
29/07/2010 20:00:00,17.16,0.00,-0.00,0.00,354.85,2.26
29/07/2010 21:00:00,16.54,0.00,-0.00,0.00,346.98,2.09
29/07/2010 22:00:00,15.92,0.00,-0.00,0.00,339.12,1.92
29/07/2010 23:00:00,15.31,0.00,-0.00,0.00,331.25,1.75
30/07/2010 00:00:00,14.71,0.00,-0.00,0.00,328.83,1.67
30/07/2010 01:00:00,14.12,0.00,-0.00,0.00,326.42,1.60
30/07/2010 02:00:00,13.53,0.00,-0.00,0.00,324.00,1.52
30/07/2010 03:00:00,13.90,0.00,-0.00,0.00,320.62,1.95
30/07/2010 04:00:00,14.26,0.00,-0.00,0.00,317.23,2.38
30/07/2010 05:00:00,14.63,64.00,199.46,41.00,313.85,2.81
30/07/2010 06:00:00,16.17,216.00,460.92,88.00,317.20,2.69
30/07/2010 07:00:00,17.70,385.00,619.42,114.00,320.55,2.56
30/07/2010 08:00:00,19.23,534.00,650.88,154.00,323.90,2.43
30/07/2010 09:00:00,20.06,541.00,322.63,313.00,331.77,2.07
30/07/2010 10:00:00,20.90,585.00,262.00,376.00,339.63,1.71
30/07/2010 11:00:00,21.73,715.00,433.75,346.00,347.50,1.35
30/07/2010 12:00:00,22.40,708.00,395.55,367.00,350.47,1.43
30/07/2010 13:00:00,23.07,614.00,265.94,393.00,353.43,1.52
30/07/2010 14:00:00,23.75,594.00,340.94,335.00,356.40,1.60
30/07/2010 15:00:00,23.44,539.00,435.01,255.00,357.07,1.60
30/07/2010 16:00:00,23.14,435.00,496.23,178.00,357.73,1.59
30/07/2010 17:00:00,22.83,273.00,368.16,139.00,358.40,1.59
30/07/2010 18:00:00,21.43,141.00,347.26,71.00,353.27,1.88
30/07/2010 19:00:00,20.03,18.00,119.68,13.00,348.13,2.17
30/07/2010 20:00:00,18.62,0.00,-0.00,0.00,343.00,2.46
30/07/2010 21:00:00,17.96,0.00,-0.00,0.00,341.82,2.19
30/07/2010 22:00:00,17.30,0.00,-0.00,0.00,340.63,1.92
30/07/2010 23:00:00,16.65,0.00,-0.00,0.00,339.45,1.66
31/07/2010 00:00:00,16.32,0.00,-0.00,0.00,339.22,1.55
31/07/2010 01:00:00,15.99,0.00,-0.00,0.00,338.98,1.44
31/07/2010 02:00:00,15.67,0.00,-0.00,0.00,338.75,1.34
31/07/2010 03:00:00,16.10,0.00,-0.00,0.00,340.00,1.18
31/07/2010 04:00:00,16.52,0.00,-0.00,0.00,341.25,1.03
31/07/2010 05:00:00,16.95,33.00,8.91,32.00,342.50,0.87
31/07/2010 06:00:00,18.85,111.00,29.11,103.00,347.87,1.44
31/07/2010 07:00:00,20.75,245.00,112.68,196.00,353.23,2.01
31/07/2010 08:00:00,22.65,306.00,70.52,265.00,358.60,2.58
31/07/2010 09:00:00,23.51,411.00,103.64,338.00,364.55,2.86
31/07/2010 10:00:00,24.38,258.00,1.26,257.00,370.50,3.15
31/07/2010 11:00:00,25.24,208.00,0.00,208.00,376.45,3.43
31/07/2010 12:00:00,25.93,553.00,147.69,426.00,379.35,3.84
31/07/2010 13:00:00,26.62,434.00,56.71,387.00,382.25,4.24
31/07/2010 14:00:00,27.31,658.00,504.42,276.00,385.15,4.65
31/07/2010 15:00:00,26.72,498.00,330.60,283.00,384.27,4.66
31/07/2010 16:00:00,24.04,320.00,155.29,240.00,388.35,4.73
31/07/2010 17:00:00,23.24,139.00,16.62,133.00,381.44,4.49
31/07/2010 18:00:00,22.44,55.00,5.04,54.00,374.52,4.25
31/07/2010 19:00:00,21.64,8.00,0.00,8.00,367.60,4.02
31/07/2010 20:00:00,20.84,0.00,-0.00,0.00,360.68,3.78
31/07/2010 21:00:00,20.04,0.00,-0.00,0.00,353.77,3.54
31/07/2010 22:00:00,19.24,0.00,-0.00,0.00,346.85,3.31
31/07/2010 23:00:00,18.44,0.00,-0.00,0.00,339.93,3.07
01/08/2015 00:00:00,17.64,0.00,-0.00,0.00,333.01,2.83
01/08/2015 01:00:00,16.83,0.00,-0.00,0.00,326.09,2.60
01/08/2015 02:00:00,16.03,0.00,-0.00,0.00,319.18,2.36
01/08/2015 03:00:00,15.23,0.00,-0.00,0.00,312.26,2.12
01/08/2015 04:00:00,14.43,0.00,-0.00,0.00,305.34,1.89
01/08/2015 05:00:00,13.63,48.00,94.42,38.00,298.42,1.65
01/08/2015 06:00:00,12.83,213.00,498.14,79.00,291.51,1.41
01/08/2015 07:00:00,12.03,381.00,638.00,107.00,284.59,1.18
01/08/2015 08:00:00,22.08,555.00,777.29,107.00,314.50,2.03
01/08/2015 09:00:00,23.52,692.00,811.80,124.00,323.02,2.34
01/08/2015 10:00:00,24.96,804.00,863.46,121.00,331.53,2.66
01/08/2015 11:00:00,26.40,863.00,868.35,130.00,340.05,2.98
01/08/2015 12:00:00,26.98,886.00,903.64,113.00,342.58,3.29
01/08/2015 13:00:00,27.56,849.00,891.85,114.00,345.12,3.60
01/08/2015 14:00:00,28.13,755.00,834.70,127.00,347.65,3.90
01/08/2015 15:00:00,27.75,640.00,830.97,104.00,349.60,3.59
01/08/2015 16:00:00,27.37,471.00,692.93,118.00,351.55,3.28
01/08/2015 17:00:00,26.99,317.00,673.59,78.00,353.50,2.97
01/08/2015 18:00:00,25.09,87.00,62.59,75.00,351.62,2.79
01/08/2015 19:00:00,23.18,0.00,0.00,0.00,349.73,2.61
01/08/2015 20:00:00,21.28,0.00,-0.00,0.00,347.85,2.43
01/08/2015 21:00:00,21.02,0.00,-0.00,0.00,346.65,2.59
01/08/2015 22:00:00,20.76,0.00,-0.00,0.00,345.45,2.76
01/08/2015 23:00:00,20.51,0.00,-0.00,0.00,344.25,2.92
02/08/2015 00:00:00,19.88,0.00,-0.00,0.00,340.52,3.02
02/08/2015 01:00:00,19.26,0.00,-0.00,0.00,336.78,3.11
02/08/2015 02:00:00,18.63,0.00,-0.00,0.00,333.05,3.20
02/08/2015 03:00:00,18.62,0.00,-0.00,0.00,328.45,3.11
02/08/2015 04:00:00,18.60,0.00,-0.00,0.00,323.85,3.02
02/08/2015 05:00:00,18.59,61.00,253.18,35.00,319.25,2.92
02/08/2015 06:00:00,20.60,219.00,571.37,67.00,323.92,2.88
02/08/2015 07:00:00,22.62,388.00,693.68,92.00,328.58,2.84
02/08/2015 08:00:00,24.63,555.00,789.48,102.00,333.25,2.80
02/08/2015 09:00:00,26.00,693.00,824.66,118.00,342.55,2.76
02/08/2015 10:00:00,27.37,809.00,892.64,105.00,351.85,2.73
02/08/2015 11:00:00,28.74,796.00,660.47,240.00,361.15,2.69
02/08/2015 12:00:00,29.84,870.00,856.88,139.00,367.60,3.22
02/08/2015 13:00:00,30.93,766.00,630.40,248.00,374.05,3.75
02/08/2015 14:00:00,32.03,700.00,648.19,214.00,380.50,4.28
02/08/2015 15:00:00,31.49,554.00,512.26,225.00,381.87,3.49
02/08/2015 16:00:00,30.94,408.00,426.51,192.00,383.23,2.69
02/08/2015 17:00:00,30.39,219.00,182.04,155.00,384.60,1.90
02/08/2015 18:00:00,28.40,135.00,387.79,62.00,381.43,2.28
02/08/2015 19:00:00,26.40,0.00,0.00,0.00,378.27,2.65
02/08/2015 20:00:00,24.41,0.00,-0.00,0.00,375.10,3.02
02/08/2015 21:00:00,23.53,0.00,-0.00,0.00,376.55,2.75
02/08/2015 22:00:00,22.65,0.00,-0.00,0.00,378.00,2.48
02/08/2015 23:00:00,21.77,0.00,-0.00,0.00,379.45,2.21
03/08/2015 00:00:00,20.67,0.00,-0.00,0.00,377.68,2.42
03/08/2015 01:00:00,19.58,0.00,-0.00,0.00,375.92,2.63
03/08/2015 02:00:00,18.48,0.00,-0.00,0.00,374.15,2.84
03/08/2015 03:00:00,18.28,0.00,-0.00,0.00,372.12,3.54
03/08/2015 04:00:00,18.09,0.00,-0.00,0.00,370.08,4.25
03/08/2015 05:00:00,17.89,16.00,0.00,16.00,368.05,4.95
03/08/2015 06:00:00,18.34,178.00,285.15,103.00,372.40,4.45
03/08/2015 07:00:00,18.79,121.00,0.00,121.00,376.75,3.95
03/08/2015 08:00:00,19.23,327.00,105.04,267.00,381.10,3.45
03/08/2015 09:00:00,20.58,315.00,27.35,296.00,376.05,3.61
03/08/2015 10:00:00,21.94,473.00,113.19,384.00,371.00,3.78
03/08/2015 11:00:00,23.29,362.00,17.87,347.00,365.95,3.94
03/08/2015 12:00:00,23.72,551.00,151.64,422.00,360.47,3.94
03/08/2015 13:00:00,24.16,631.00,312.50,375.00,354.98,3.93
03/08/2015 14:00:00,24.59,624.00,436.34,298.00,349.50,3.92
03/08/2015 15:00:00,24.11,593.00,658.44,172.00,345.38,3.36
03/08/2015 16:00:00,23.63,393.00,381.45,201.00,341.27,2.80
03/08/2015 17:00:00,23.15,180.00,83.27,151.00,337.15,2.23
03/08/2015 18:00:00,21.56,139.00,460.27,54.00,334.08,2.07
03/08/2015 19:00:00,19.96,0.00,0.00,0.00,331.02,1.91
03/08/2015 20:00:00,18.37,0.00,-0.00,0.00,327.95,1.75
03/08/2015 21:00:00,17.67,0.00,-0.00,0.00,323.85,1.79
03/08/2015 22:00:00,16.97,0.00,-0.00,0.00,319.75,1.83
03/08/2015 23:00:00,16.28,0.00,-0.00,0.00,315.65,1.86
04/08/2015 00:00:00,15.65,0.00,-0.00,0.00,314.82,1.93
04/08/2015 01:00:00,15.03,0.00,-0.00,0.00,313.98,2.00
04/08/2015 02:00:00,14.41,0.00,-0.00,0.00,313.15,2.07
04/08/2015 03:00:00,15.01,0.00,-0.00,0.00,312.40,2.34
04/08/2015 04:00:00,15.61,0.00,-0.00,0.00,311.65,2.62
04/08/2015 05:00:00,16.21,5.00,0.00,5.00,310.90,2.90
04/08/2015 06:00:00,18.90,210.00,534.66,71.00,318.70,3.06
04/08/2015 07:00:00,21.59,378.00,664.93,98.00,326.50,3.23
04/08/2015 08:00:00,24.28,549.00,787.97,101.00,334.30,3.39
04/08/2015 09:00:00,25.51,677.00,781.47,136.00,343.22,3.31
04/08/2015 10:00:00,26.75,780.00,803.71,150.00,352.13,3.22
04/08/2015 11:00:00,27.98,839.00,808.79,162.00,361.05,3.13
04/08/2015 12:00:00,28.55,865.00,855.91,139.00,365.68,3.43
04/08/2015 13:00:00,29.11,735.00,558.40,279.00,370.32,3.72
04/08/2015 14:00:00,29.68,649.00,507.81,271.00,374.95,4.01
04/08/2015 15:00:00,29.42,463.00,270.25,291.00,374.97,3.28
04/08/2015 16:00:00,29.16,445.00,607.80,141.00,374.98,2.54
04/08/2015 17:00:00,28.89,288.00,539.41,102.00,375.00,1.81
04/08/2015 18:00:00,26.74,126.00,348.04,63.00,373.17,1.94
04/08/2015 19:00:00,24.59,0.00,0.00,0.00,371.33,2.08
04/08/2015 20:00:00,22.45,0.00,-0.00,0.00,369.50,2.22
04/08/2015 21:00:00,21.96,0.00,-0.00,0.00,370.27,1.84
04/08/2015 22:00:00,21.47,0.00,-0.00,0.00,371.03,1.46
04/08/2015 23:00:00,20.99,0.00,-0.00,0.00,371.80,1.08
05/08/2015 00:00:00,20.41,0.00,-0.00,0.00,369.45,1.71
05/08/2015 01:00:00,19.84,0.00,-0.00,0.00,367.10,2.35
05/08/2015 02:00:00,19.27,0.00,-0.00,0.00,364.75,2.99
05/08/2015 03:00:00,19.33,0.00,-0.00,0.00,360.25,3.13
05/08/2015 04:00:00,19.38,0.00,-0.00,0.00,355.75,3.26
05/08/2015 05:00:00,19.44,45.00,129.24,33.00,351.25,3.39
05/08/2015 06:00:00,20.63,168.00,256.91,102.00,353.20,3.33
05/08/2015 07:00:00,21.83,179.00,28.69,167.00,355.15,3.27
05/08/2015 08:00:00,23.02,514.00,636.19,154.00,357.10,3.21
05/08/2015 09:00:00,24.28,675.00,780.01,137.00,362.40,3.06
05/08/2015 10:00:00,25.54,786.00,831.86,136.00,367.70,2.90
05/08/2015 11:00:00,26.80,857.00,880.68,122.00,373.00,2.74
05/08/2015 12:00:00,27.06,867.00,870.29,131.00,378.47,2.32
05/08/2015 13:00:00,27.33,623.00,303.45,376.00,383.93,1.90
05/08/2015 14:00:00,27.59,736.00,803.71,140.00,389.40,1.48
05/08/2015 15:00:00,27.17,483.00,323.64,278.00,387.10,1.49
05/08/2015 16:00:00,26.75,463.00,710.41,110.00,384.80,1.51
05/08/2015 17:00:00,26.33,232.00,257.83,144.00,382.50,1.53
05/08/2015 18:00:00,24.68,115.00,276.44,66.00,378.73,2.14
05/08/2015 19:00:00,23.03,0.00,0.00,0.00,374.97,2.74
05/08/2015 20:00:00,21.39,0.00,-0.00,0.00,371.20,3.35
05/08/2015 21:00:00,20.51,0.00,-0.00,0.00,368.95,3.72
05/08/2015 22:00:00,19.63,0.00,-0.00,0.00,366.70,4.10
05/08/2015 23:00:00,18.75,0.00,-0.00,0.00,364.45,4.47
06/08/2015 00:00:00,17.94,0.00,-0.00,0.00,356.27,4.29
06/08/2015 01:00:00,17.14,0.00,-0.00,0.00,348.08,4.11
06/08/2015 02:00:00,16.33,0.00,-0.00,0.00,339.90,3.93
06/08/2015 03:00:00,16.54,0.00,-0.00,0.00,337.47,3.62
06/08/2015 04:00:00,16.75,0.00,-0.00,0.00,335.03,3.31
06/08/2015 05:00:00,16.96,44.00,145.25,31.00,332.60,2.99
06/08/2015 06:00:00,19.30,200.00,500.40,73.00,337.70,2.92
06/08/2015 07:00:00,21.64,367.00,628.38,106.00,342.80,2.85
06/08/2015 08:00:00,23.98,484.00,525.61,188.00,347.90,2.77
06/08/2015 09:00:00,25.44,239.00,2.91,237.00,359.22,2.46
06/08/2015 10:00:00,26.90,294.00,6.42,289.00,370.53,2.14
06/08/2015 11:00:00,28.36,739.00,527.61,300.00,381.85,1.82
06/08/2015 12:00:00,28.29,838.00,782.83,178.00,387.18,2.22
06/08/2015 13:00:00,28.22,152.00,0.00,152.00,392.52,2.62
06/08/2015 14:00:00,28.15,503.00,196.30,358.00,397.85,3.02
06/08/2015 15:00:00,27.64,55.00,0.00,55.00,395.48,2.85
06/08/2015 16:00:00,27.13,169.00,4.05,167.00,393.12,2.67
06/08/2015 17:00:00,26.61,103.00,2.96,102.00,390.75,2.50
06/08/2015 18:00:00,25.12,85.00,98.03,68.00,386.87,3.11
06/08/2015 19:00:00,23.62,0.00,0.00,0.00,382.98,3.72
06/08/2015 20:00:00,22.13,0.00,-0.00,0.00,379.10,4.33
06/08/2015 21:00:00,21.39,0.00,-0.00,0.00,374.48,4.09
06/08/2015 22:00:00,20.65,0.00,-0.00,0.00,369.87,3.84
06/08/2015 23:00:00,19.92,0.00,-0.00,0.00,365.25,3.60
07/08/2015 00:00:00,19.24,0.00,-0.00,0.00,365.20,3.33
07/08/2015 01:00:00,18.57,0.00,-0.00,0.00,365.15,3.07
07/08/2015 02:00:00,17.90,0.00,-0.00,0.00,365.10,2.80
07/08/2015 03:00:00,18.05,0.00,-0.00,0.00,366.00,2.72
07/08/2015 04:00:00,18.19,0.00,-0.00,0.00,366.90,2.64
07/08/2015 05:00:00,18.34,6.00,0.00,6.00,367.80,2.57
07/08/2015 06:00:00,19.83,50.00,0.00,50.00,372.35,2.52
07/08/2015 07:00:00,21.32,139.00,4.85,137.00,376.90,2.48
07/08/2015 08:00:00,22.80,295.00,71.38,255.00,381.45,2.44
07/08/2015 09:00:00,23.92,621.00,601.89,209.00,388.30,2.46
07/08/2015 10:00:00,25.04,446.00,91.46,375.00,395.15,2.49
07/08/2015 11:00:00,26.16,312.00,6.03,307.00,402.00,2.51
07/08/2015 12:00:00,26.76,275.00,1.19,274.00,402.97,3.00
07/08/2015 13:00:00,27.35,294.00,3.71,291.00,403.93,3.49
07/08/2015 14:00:00,27.95,260.00,4.08,257.00,404.90,3.99
07/08/2015 15:00:00,27.37,524.00,457.66,237.00,405.85,3.88
07/08/2015 16:00:00,26.79,264.00,83.66,223.00,406.80,3.77
07/08/2015 17:00:00,26.20,203.00,167.66,147.00,407.75,3.66
07/08/2015 18:00:00,25.25,38.00,0.00,38.00,405.83,3.52
07/08/2015 19:00:00,24.30,0.00,0.00,0.00,403.92,3.38
07/08/2015 20:00:00,23.35,0.00,-0.00,0.00,402.00,3.24
07/08/2015 21:00:00,22.83,0.00,-0.00,0.00,401.37,3.26
07/08/2015 22:00:00,22.31,0.00,-0.00,0.00,400.73,3.28
